-0.2,325.9179541,,,,,,,
-0.174690631,352.9068789,,,,,,,
-0.15,374.5931646,,,,,,,
-0.123143641,396.3258628,,,,,,,
-0.1,407.6738609,,,,,,,
-0.074863388,473.6211031,,,,,,,
-0.050273224,539.5683453,,,,,,,
-0.039344262,579.1366906,,,,,,,
-0.030054645,671.4628297,,,,,,,
-0.019672131,776.9784173,,,,,,,
-0.009836066,922.0623501,,,,,,0,
0,1146.282974,,,,,,,
0.009836066,1423.261391,,,,,,,
0.019672131,1726.618705,,,,,,,0
0.030054645,2082.733813,,,,,,,
0.03989071,2636.690647,,,,,,,
0.050273224,2940.047962,,,,,,,
0.074863388,4061.151079,,,,,,,
0.1,5063.549161,,,,,,,